astecid,date,cusip,isin,tradingsymbol,utilizationpercentunits
100258,2018-05-01,037833100,US0378331005,AAPL,0.35
100258,2018-05-02,037833100,US0378331005,AAPL,0.45
100258,2018-05-03,037833100,US0378331005,AAPL,0.31
100258,2018-05-04,037833100,US0378331005,AAPL,0.11
100258,2018-05-07,037833100,US0378331005,AAPL,0.1
100258,2018-05-08,037833100,US0378331005,AAPL,0.15
100258,2018-05-09,037833100,US0378331005,AAPL,0.17
100258,2018-05-10,037833100,US0378331005,AAPL,0.37
100258,2018-05-11,037833100,US0378331005,AAPL,0.3
100258,2018-05-14,037833100,US0378331005,AAPL,0.54
100258,2018-05-15,037833100,US0378331005,AAPL,0.33
100258,2018-05-16,037833100,US0378331005,AAPL,0.14
100258,2018-05-17,037833100,US0378331005,AAPL,0.15
100258,2018-05-18,037833100,US0378331005,AAPL,0.11
100258,2018-05-21,037833100,US0378331005,AAPL,0.11
100258,2018-05-22,037833100,US0378331005,AAPL,0.13
100258,2018-05-23,037833100,US0378331005,AAPL,0.12
100258,2018-05-24,037833100,US0378331005,AAPL,0.12
100258,2018-05-25,037833100,US0378331005,AAPL,0.11
100258,2018-05-28,037833100,US0378331005,AAPL,0.12
100258,2018-05-29,037833100,US0378331005,AAPL,0.21
100258,2018-05-30,037833100,US0378331005,AAPL,0.09
100258,2018-05-31,037833100,US0378331005,AAPL,0.09
100258,2018-06-01,037833100,US0378331005,AAPL,0.07
100258,2018-06-04,037833100,US0378331005,AAPL,0.07
100258,2018-06-05,037833100,US0378331005,AAPL,0.13
100258,2018-06-06,037833100,US0378331005,AAPL,0.14
100258,2018-06-07,037833100,US0378331005,AAPL,0.15
100258,2018-06-08,037833100,US0378331005,AAPL,0.11
100258,2018-06-11,037833100,US0378331005,AAPL,0.09
100258,2018-06-12,037833100,US0378331005,AAPL,0.02
100258,2018-06-13,037833100,US0378331005,AAPL,0.01
100258,2018-06-14,037833100,US0378331005,AAPL,0.04
100258,2018-06-15,037833100,US0378331005,AAPL,0.02
100258,2018-06-18,037833100,US0378331005,AAPL,0.15
100258,2018-06-19,037833100,US0378331005,AAPL,0.03
100258,2018-06-20,037833100,US0378331005,AAPL,0.02
100258,2018-06-21,037833100,US0378331005,AAPL,0.05
100258,2018-06-22,037833100,US0378331005,AAPL,0.04
100258,2018-06-25,037833100,US0378331005,AAPL,0.06
100258,2018-06-26,037833100,US0378331005,AAPL,0.09
100258,2018-06-27,037833100,US0378331005,AAPL,0.11
100258,2018-06-28,037833100,US0378331005,AAPL,0.1
100258,2018-06-29,037833100,US0378331005,AAPL,0.09
100258,2016-10-03,037833100,US0378331005,AAPL,0.34
100258,2016-10-04,037833100,US0378331005,AAPL,0.34
100258,2016-10-05,037833100,US0378331005,AAPL,0.25
100258,2016-10-06,037833100,US0378331005,AAPL,0.51
100258,2016-10-07,037833100,US0378331005,AAPL,0.37
100258,2016-10-10,037833100,US0378331005,AAPL,0.37
100258,2016-10-11,037833100,US0378331005,AAPL,0.32
100258,2016-10-12,037833100,US0378331005,AAPL,0.29
100258,2016-10-13,037833100,US0378331005,AAPL,0.33
100258,2016-10-14,037833100,US0378331005,AAPL,0.65
100258,2016-10-17,037833100,US0378331005,AAPL,0.26
100258,2016-10-18,037833100,US0378331005,AAPL,0.28
100258,2016-10-19,037833100,US0378331005,AAPL,0.27
100258,2016-10-20,037833100,US0378331005,AAPL,0.29
100258,2016-10-21,037833100,US0378331005,AAPL,0.27
100258,2016-10-24,037833100,US0378331005,AAPL,0.26
100258,2016-10-25,037833100,US0378331005,AAPL,0.29
100258,2016-10-26,037833100,US0378331005,AAPL,0.34
100258,2016-10-27,037833100,US0378331005,AAPL,0.34
100258,2016-10-28,037833100,US0378331005,AAPL,0.51
100258,2016-10-31,037833100,US0378331005,AAPL,0.55
100258,2016-11-01,037833100,US0378331005,AAPL,0.51
100258,2016-11-02,037833100,US0378331005,AAPL,0.28
100258,2016-11-03,037833100,US0378331005,AAPL,0.18
100258,2016-11-04,037833100,US0378331005,AAPL,0.74
100258,2016-11-07,037833100,US0378331005,AAPL,0.79
100258,2016-11-08,037833100,US0378331005,AAPL,0.15
100258,2016-11-09,037833100,US0378331005,AAPL,0.16
100258,2016-11-10,037833100,US0378331005,AAPL,0.16
100258,2016-11-11,037833100,US0378331005,AAPL,0.16
100258,2016-11-14,037833100,US0378331005,AAPL,0.1
100258,2016-11-15,037833100,US0378331005,AAPL,0.11
100258,2016-11-16,037833100,US0378331005,AAPL,0.09
100258,2016-11-17,037833100,US0378331005,AAPL,0.11
100258,2016-11-18,037833100,US0378331005,AAPL,3.68
100258,2016-11-21,037833100,US0378331005,AAPL,0.06
100258,2016-11-22,037833100,US0378331005,AAPL,0.13
100258,2016-11-23,037833100,US0378331005,AAPL,0.16
100258,2016-11-24,037833100,US0378331005,AAPL,0.16
100258,2016-11-25,037833100,US0378331005,AAPL,0.22
100258,2016-11-28,037833100,US0378331005,AAPL,0.3
100258,2016-11-29,037833100,US0378331005,AAPL,0.7
100258,2016-11-30,037833100,US0378331005,AAPL,0.68
100258,2016-12-01,037833100,US0378331005,AAPL,0.65
100258,2016-12-02,037833100,US0378331005,AAPL,0.53
100258,2016-12-05,037833100,US0378331005,AAPL,0.56
100258,2016-12-06,037833100,US0378331005,AAPL,0.52
100258,2016-12-07,037833100,US0378331005,AAPL,0.73
100258,2016-12-08,037833100,US0378331005,AAPL,0.57
100258,2016-12-09,037833100,US0378331005,AAPL,0.66
100258,2016-12-12,037833100,US0378331005,AAPL,0.51
100258,2016-12-13,037833100,US0378331005,AAPL,0.55
100258,2016-12-14,037833100,US0378331005,AAPL,0.72
100258,2016-12-15,037833100,US0378331005,AAPL,0.74
100258,2016-12-16,037833100,US0378331005,AAPL,1.77
100258,2016-12-19,037833100,US0378331005,AAPL,1.55
100258,2016-12-20,037833100,US0378331005,AAPL,3.34
100258,2016-12-21,037833100,US0378331005,AAPL,2.43
100258,2016-12-22,037833100,US0378331005,AAPL,1.06
100258,2016-12-23,037833100,US0378331005,AAPL,1.23
100258,2016-12-26,037833100,US0378331005,AAPL,1.24
100258,2016-12-27,037833100,US0378331005,AAPL,1.33
100258,2016-12-28,037833100,US0378331005,AAPL,1.26
100258,2016-12-29,037833100,US0378331005,AAPL,1.26
100258,2016-12-30,037833100,US0378331005,AAPL,1.26
100258,2015-01-01,037833100,US0378331005,AAPL,0.04
100258,2015-01-02,037833100,US0378331005,AAPL,0.02
100258,2015-01-05,037833100,US0378331005,AAPL,0.03
100258,2015-01-06,037833100,US0378331005,AAPL,0.05
100258,2015-01-07,037833100,US0378331005,AAPL,0.06
100258,2015-01-08,037833100,US0378331005,AAPL,0.04
100258,2015-01-09,037833100,US0378331005,AAPL,0.04
100258,2015-01-12,037833100,US0378331005,AAPL,0.05
100258,2015-01-13,037833100,US0378331005,AAPL,0.05
100258,2015-01-14,037833100,US0378331005,AAPL,0.08
100258,2015-01-15,037833100,US0378331005,AAPL,0.05
100258,2015-01-16,037833100,US0378331005,AAPL,0.06
100258,2015-01-19,037833100,US0378331005,AAPL,0.06
100258,2015-01-20,037833100,US0378331005,AAPL,0.08
100258,2015-01-21,037833100,US0378331005,AAPL,0.07
100258,2015-01-22,037833100,US0378331005,AAPL,0.05
100258,2015-01-23,037833100,US0378331005,AAPL,0.05
100258,2015-01-26,037833100,US0378331005,AAPL,0.05
100258,2015-01-27,037833100,US0378331005,AAPL,0.06
100258,2015-01-28,037833100,US0378331005,AAPL,0.26
100258,2015-01-29,037833100,US0378331005,AAPL,0.22
100258,2015-01-30,037833100,US0378331005,AAPL,0.17
100258,2015-02-02,037833100,US0378331005,AAPL,0.1
100258,2015-02-03,037833100,US0378331005,AAPL,0.07
100258,2015-02-04,037833100,US0378331005,AAPL,0.04
100258,2015-02-05,037833100,US0378331005,AAPL,0.04
100258,2015-02-06,037833100,US0378331005,AAPL,0.05
100258,2015-02-09,037833100,US0378331005,AAPL,0.16
100258,2015-02-10,037833100,US0378331005,AAPL,0.03
100258,2015-02-11,037833100,US0378331005,AAPL,0.02
100258,2015-02-12,037833100,US0378331005,AAPL,0.02
100258,2015-02-13,037833100,US0378331005,AAPL,0.03
100258,2015-02-16,037833100,US0378331005,AAPL,0.03
100258,2015-02-17,037833100,US0378331005,AAPL,0.05
100258,2015-02-18,037833100,US0378331005,AAPL,0.05
100258,2015-02-19,037833100,US0378331005,AAPL,0.06
100258,2015-02-20,037833100,US0378331005,AAPL,0.05
100258,2015-02-23,037833100,US0378331005,AAPL,0.06
100258,2015-02-24,037833100,US0378331005,AAPL,0.04
100258,2015-02-25,037833100,US0378331005,AAPL,0.02
100258,2015-02-26,037833100,US0378331005,AAPL,0.08
100258,2015-02-27,037833100,US0378331005,AAPL,0.07
100258,2015-03-02,037833100,US0378331005,AAPL,0.06
100258,2015-03-03,037833100,US0378331005,AAPL,0.03
100258,2015-03-04,037833100,US0378331005,AAPL,0.01
100258,2015-03-05,037833100,US0378331005,AAPL,0.02
100258,2015-03-06,037833100,US0378331005,AAPL,0.03
100258,2015-03-09,037833100,US0378331005,AAPL,0.03
100258,2015-03-10,037833100,US0378331005,AAPL,0.05
100258,2015-03-11,037833100,US0378331005,AAPL,0.05
100258,2015-03-12,037833100,US0378331005,AAPL,0.07
100258,2015-03-13,037833100,US0378331005,AAPL,0.08
100258,2015-03-16,037833100,US0378331005,AAPL,0.08
100258,2015-03-17,037833100,US0378331005,AAPL,0.06
100258,2015-03-18,037833100,US0378331005,AAPL,0.12
100258,2015-03-19,037833100,US0378331005,AAPL,0.09
100258,2015-03-20,037833100,US0378331005,AAPL,0.06
100258,2015-03-23,037833100,US0378331005,AAPL,0.09
100258,2015-03-24,037833100,US0378331005,AAPL,0.05
100258,2015-03-25,037833100,US0378331005,AAPL,0.14
100258,2015-03-26,037833100,US0378331005,AAPL,0.22
100258,2015-03-27,037833100,US0378331005,AAPL,0.09
100258,2015-03-30,037833100,US0378331005,AAPL,0.14
100258,2015-03-31,037833100,US0378331005,AAPL,0.1
100258,2015-10-01,037833100,US0378331005,AAPL,0.48
100258,2015-10-02,037833100,US0378331005,AAPL,0.53
100258,2015-10-05,037833100,US0378331005,AAPL,0.48
100258,2015-10-06,037833100,US0378331005,AAPL,0.38
100258,2015-10-07,037833100,US0378331005,AAPL,0.37
100258,2015-10-08,037833100,US0378331005,AAPL,0.17
100258,2015-10-09,037833100,US0378331005,AAPL,0.12
100258,2015-10-12,037833100,US0378331005,AAPL,0.12
100258,2015-10-13,037833100,US0378331005,AAPL,0.42
100258,2015-10-14,037833100,US0378331005,AAPL,0.3
100258,2015-10-15,037833100,US0378331005,AAPL,0.6
100258,2015-10-16,037833100,US0378331005,AAPL,0.57
100258,2015-10-19,037833100,US0378331005,AAPL,0.57
100258,2015-10-20,037833100,US0378331005,AAPL,0.37
100258,2015-10-21,037833100,US0378331005,AAPL,0.76
100258,2015-10-22,037833100,US0378331005,AAPL,0.42
100258,2015-10-23,037833100,US0378331005,AAPL,0.28
100258,2015-10-26,037833100,US0378331005,AAPL,0.18
100258,2015-10-27,037833100,US0378331005,AAPL,0.09
100258,2015-10-28,037833100,US0378331005,AAPL,0.16
100258,2015-10-29,037833100,US0378331005,AAPL,0.15
100258,2015-10-30,037833100,US0378331005,AAPL,0.19
100258,2015-11-02,037833100,US0378331005,AAPL,0.34
100258,2015-11-03,037833100,US0378331005,AAPL,0.28
100258,2015-11-04,037833100,US0378331005,AAPL,0.2
100258,2015-11-05,037833100,US0378331005,AAPL,0.16
100258,2015-11-06,037833100,US0378331005,AAPL,1.02
100258,2015-11-09,037833100,US0378331005,AAPL,0.96
100258,2015-11-10,037833100,US0378331005,AAPL,0.06
100258,2015-11-11,037833100,US0378331005,AAPL,0.06
100258,2015-11-12,037833100,US0378331005,AAPL,0.47
100258,2015-11-13,037833100,US0378331005,AAPL,0.36
100258,2015-11-16,037833100,US0378331005,AAPL,0.16
100258,2015-11-17,037833100,US0378331005,AAPL,0.32
100258,2015-11-18,037833100,US0378331005,AAPL,0.36
100258,2015-11-19,037833100,US0378331005,AAPL,0.3
100258,2015-11-20,037833100,US0378331005,AAPL,0.23
100258,2015-11-23,037833100,US0378331005,AAPL,0.17
100258,2015-11-24,037833100,US0378331005,AAPL,0.12
100258,2015-11-25,037833100,US0378331005,AAPL,0.11
100258,2015-11-26,037833100,US0378331005,AAPL,0.11
100258,2015-11-27,037833100,US0378331005,AAPL,0.24
100258,2015-11-30,037833100,US0378331005,AAPL,0.23
100258,2015-12-01,037833100,US0378331005,AAPL,0.16
100258,2015-12-02,037833100,US0378331005,AAPL,0.35
100258,2015-12-03,037833100,US0378331005,AAPL,0.44
100258,2015-12-04,037833100,US0378331005,AAPL,0.37
100258,2015-12-07,037833100,US0378331005,AAPL,0.39
100258,2015-12-08,037833100,US0378331005,AAPL,0.44
100258,2015-12-09,037833100,US0378331005,AAPL,0.33
100258,2015-12-10,037833100,US0378331005,AAPL,0.34
100258,2015-12-11,037833100,US0378331005,AAPL,0.25
100258,2015-12-14,037833100,US0378331005,AAPL,0.3
100258,2015-12-15,037833100,US0378331005,AAPL,0.24
100258,2015-12-16,037833100,US0378331005,AAPL,0.34
100258,2015-12-17,037833100,US0378331005,AAPL,0.37
100258,2015-12-18,037833100,US0378331005,AAPL,0.64
100258,2015-12-21,037833100,US0378331005,AAPL,0.46
100258,2015-12-22,037833100,US0378331005,AAPL,0.29
100258,2015-12-23,037833100,US0378331005,AAPL,0.33
100258,2015-12-24,037833100,US0378331005,AAPL,0.24
100258,2015-12-25,037833100,US0378331005,AAPL,0.24
100258,2015-12-28,037833100,US0378331005,AAPL,0.19
100258,2015-12-29,037833100,US0378331005,AAPL,0.24
100258,2015-12-30,037833100,US0378331005,AAPL,0.14
100258,2015-12-31,037833100,US0378331005,AAPL,0.14
100258,2016-04-01,037833100,US0378331005,AAPL,0.06
100258,2016-04-04,037833100,US0378331005,AAPL,0.17
100258,2016-04-05,037833100,US0378331005,AAPL,0.06
100258,2016-04-06,037833100,US0378331005,AAPL,0.02
100258,2016-04-07,037833100,US0378331005,AAPL,0.17
100258,2016-04-08,037833100,US0378331005,AAPL,0.01
100258,2016-04-11,037833100,US0378331005,AAPL,0.0
100258,2016-04-12,037833100,US0378331005,AAPL,0.08
100258,2016-04-13,037833100,US0378331005,AAPL,0.07
100258,2016-04-14,037833100,US0378331005,AAPL,0.09
100258,2016-04-15,037833100,US0378331005,AAPL,0.09
100258,2016-04-18,037833100,US0378331005,AAPL,0.16
100258,2016-04-19,037833100,US0378331005,AAPL,0.11
100258,2016-04-20,037833100,US0378331005,AAPL,0.06
100258,2016-04-21,037833100,US0378331005,AAPL,0.03
100258,2016-04-22,037833100,US0378331005,AAPL,0.04
100258,2016-04-25,037833100,US0378331005,AAPL,0.12
100258,2016-04-26,037833100,US0378331005,AAPL,0.11
100258,2016-04-27,037833100,US0378331005,AAPL,0.11
100258,2016-04-28,037833100,US0378331005,AAPL,0.09
100258,2016-04-29,037833100,US0378331005,AAPL,0.05
100258,2016-05-02,037833100,US0378331005,AAPL,0.14
100258,2016-05-03,037833100,US0378331005,AAPL,0.02
100258,2016-05-04,037833100,US0378331005,AAPL,0.03
100258,2016-05-05,037833100,US0378331005,AAPL,0.01
100258,2016-05-06,037833100,US0378331005,AAPL,0.12
100258,2016-05-09,037833100,US0378331005,AAPL,0.89
100258,2016-05-10,037833100,US0378331005,AAPL,0.12
100258,2016-05-11,037833100,US0378331005,AAPL,0.11
100258,2016-05-12,037833100,US0378331005,AAPL,0.11
100258,2016-05-13,037833100,US0378331005,AAPL,0.11
100258,2016-05-16,037833100,US0378331005,AAPL,0.13
100258,2016-05-17,037833100,US0378331005,AAPL,0.14
100258,2016-05-18,037833100,US0378331005,AAPL,0.06
100258,2016-05-19,037833100,US0378331005,AAPL,0.11
100258,2016-05-20,037833100,US0378331005,AAPL,0.11
100258,2016-05-23,037833100,US0378331005,AAPL,0.21
100258,2016-05-24,037833100,US0378331005,AAPL,0.18
100258,2016-05-25,037833100,US0378331005,AAPL,0.23
100258,2016-05-26,037833100,US0378331005,AAPL,0.17
100258,2016-05-27,037833100,US0378331005,AAPL,0.17
100258,2016-05-30,037833100,US0378331005,AAPL,0.17
100258,2016-05-31,037833100,US0378331005,AAPL,4.16
100258,2016-06-01,037833100,US0378331005,AAPL,3.12
100258,2016-06-02,037833100,US0378331005,AAPL,2.06
100258,2016-06-03,037833100,US0378331005,AAPL,1.96
100258,2016-06-06,037833100,US0378331005,AAPL,1.67
100258,2016-06-07,037833100,US0378331005,AAPL,1.42
100258,2016-06-08,037833100,US0378331005,AAPL,1.22
100258,2016-06-09,037833100,US0378331005,AAPL,1.19
100258,2016-06-10,037833100,US0378331005,AAPL,1.16
100258,2016-06-13,037833100,US0378331005,AAPL,1.22
100258,2016-06-14,037833100,US0378331005,AAPL,1.23
100258,2016-06-15,037833100,US0378331005,AAPL,1.58
100258,2016-06-16,037833100,US0378331005,AAPL,1.34
100258,2016-06-17,037833100,US0378331005,AAPL,1.42
100258,2016-06-20,037833100,US0378331005,AAPL,1.53
100258,2016-06-21,037833100,US0378331005,AAPL,1.65
100258,2016-06-22,037833100,US0378331005,AAPL,1.49
100258,2016-06-23,037833100,US0378331005,AAPL,1.53
100258,2016-06-24,037833100,US0378331005,AAPL,1.23
100258,2016-06-27,037833100,US0378331005,AAPL,1.28
100258,2016-06-28,037833100,US0378331005,AAPL,1.05
100258,2016-06-29,037833100,US0378331005,AAPL,0.67
100258,2016-06-30,037833100,US0378331005,AAPL,0.62
100258,2017-10-02,037833100,US0378331005,AAPL,0.01
100258,2017-10-03,037833100,US0378331005,AAPL,0.1
100258,2017-10-04,037833100,US0378331005,AAPL,0.01
100258,2017-10-05,037833100,US0378331005,AAPL,0.04
100258,2017-10-06,037833100,US0378331005,AAPL,0.05
100258,2017-10-09,037833100,US0378331005,AAPL,0.06
100258,2017-10-10,037833100,US0378331005,AAPL,0.01
100258,2017-10-11,037833100,US0378331005,AAPL,0.06
100258,2017-10-12,037833100,US0378331005,AAPL,0.06
100258,2017-10-13,037833100,US0378331005,AAPL,0.01
100258,2017-10-16,037833100,US0378331005,AAPL,0.01
100258,2017-10-17,037833100,US0378331005,AAPL,0.01
100258,2017-10-18,037833100,US0378331005,AAPL,0.01
100258,2017-10-19,037833100,US0378331005,AAPL,0.04
100258,2017-10-20,037833100,US0378331005,AAPL,0.02
100258,2017-10-23,037833100,US0378331005,AAPL,0.1
100258,2017-10-24,037833100,US0378331005,AAPL,0.14
100258,2017-10-25,037833100,US0378331005,AAPL,0.03
100258,2017-10-26,037833100,US0378331005,AAPL,0.01
100258,2017-10-27,037833100,US0378331005,AAPL,0.01
100258,2017-10-30,037833100,US0378331005,AAPL,0.02
100258,2017-10-31,037833100,US0378331005,AAPL,0.02
100258,2017-11-01,037833100,US0378331005,AAPL,0.04
100258,2017-11-02,037833100,US0378331005,AAPL,0.03
100258,2017-11-03,037833100,US0378331005,AAPL,0.02
100258,2017-11-06,037833100,US0378331005,AAPL,0.04
100258,2017-11-07,037833100,US0378331005,AAPL,0.12
100258,2017-11-08,037833100,US0378331005,AAPL,0.08
100258,2017-11-09,037833100,US0378331005,AAPL,0.12
100258,2017-11-10,037833100,US0378331005,AAPL,0.04
100258,2017-11-13,037833100,US0378331005,AAPL,0.12
100258,2017-11-14,037833100,US0378331005,AAPL,0.48
100258,2017-11-15,037833100,US0378331005,AAPL,0.04
100258,2017-11-16,037833100,US0378331005,AAPL,0.0
100258,2017-11-17,037833100,US0378331005,AAPL,0.02
100258,2017-11-20,037833100,US0378331005,AAPL,0.01
100258,2017-11-21,037833100,US0378331005,AAPL,0.01
100258,2017-11-22,037833100,US0378331005,AAPL,0.03
100258,2017-11-23,037833100,US0378331005,AAPL,0.03
100258,2017-11-24,037833100,US0378331005,AAPL,0.01
100258,2017-11-27,037833100,US0378331005,AAPL,0.02
100258,2017-11-28,037833100,US0378331005,AAPL,0.02
100258,2017-11-29,037833100,US0378331005,AAPL,0.03
100258,2017-11-30,037833100,US0378331005,AAPL,0.01
100258,2017-12-01,037833100,US0378331005,AAPL,1.13
100258,2017-12-04,037833100,US0378331005,AAPL,0.49
100258,2017-12-05,037833100,US0378331005,AAPL,0.52
100258,2017-12-06,037833100,US0378331005,AAPL,0.47
100258,2017-12-07,037833100,US0378331005,AAPL,0.54
100258,2017-12-08,037833100,US0378331005,AAPL,0.54
100258,2017-12-11,037833100,US0378331005,AAPL,0.52
100258,2017-12-12,037833100,US0378331005,AAPL,0.47
100258,2017-12-13,037833100,US0378331005,AAPL,0.54
100258,2017-12-14,037833100,US0378331005,AAPL,0.42
100258,2017-12-15,037833100,US0378331005,AAPL,0.43
100258,2017-12-18,037833100,US0378331005,AAPL,0.49
100258,2017-12-19,037833100,US0378331005,AAPL,0.43
100258,2017-12-20,037833100,US0378331005,AAPL,0.36
100258,2017-12-21,037833100,US0378331005,AAPL,0.33
100258,2017-12-22,037833100,US0378331005,AAPL,0.32
100258,2017-12-25,037833100,US0378331005,AAPL,0.32
100258,2017-12-26,037833100,US0378331005,AAPL,0.32
100258,2017-12-27,037833100,US0378331005,AAPL,0.14
100258,2017-12-28,037833100,US0378331005,AAPL,0.33
100258,2017-12-29,037833100,US0378331005,AAPL,0.19
100258,2014-10-01,037833100,US0378331005,AAPL,0.09
100258,2014-10-02,037833100,US0378331005,AAPL,0.14
100258,2014-10-03,037833100,US0378331005,AAPL,0.08
100258,2014-10-06,037833100,US0378331005,AAPL,0.06
100258,2014-10-07,037833100,US0378331005,AAPL,0.02
100258,2014-10-08,037833100,US0378331005,AAPL,0.05
100258,2014-10-09,037833100,US0378331005,AAPL,0.02
100258,2014-10-10,037833100,US0378331005,AAPL,0.02
100258,2014-10-13,037833100,US0378331005,AAPL,0.02
100258,2014-10-14,037833100,US0378331005,AAPL,0.25
100258,2014-10-15,037833100,US0378331005,AAPL,0.09
100258,2014-10-16,037833100,US0378331005,AAPL,0.04
100258,2014-10-17,037833100,US0378331005,AAPL,0.04
100258,2014-10-20,037833100,US0378331005,AAPL,0.04
100258,2014-10-21,037833100,US0378331005,AAPL,0.03
100258,2014-10-22,037833100,US0378331005,AAPL,0.05
100258,2014-10-23,037833100,US0378331005,AAPL,0.11
100258,2014-10-24,037833100,US0378331005,AAPL,0.08
100258,2014-10-27,037833100,US0378331005,AAPL,0.04
100258,2014-10-28,037833100,US0378331005,AAPL,0.03
100258,2014-10-29,037833100,US0378331005,AAPL,0.03
100258,2014-10-30,037833100,US0378331005,AAPL,0.06
100258,2014-10-31,037833100,US0378331005,AAPL,0.05
100258,2014-11-03,037833100,US0378331005,AAPL,0.05
100258,2014-11-04,037833100,US0378331005,AAPL,0.07
100258,2014-11-05,037833100,US0378331005,AAPL,0.07
100258,2014-11-06,037833100,US0378331005,AAPL,0.05
100258,2014-11-07,037833100,US0378331005,AAPL,0.05
100258,2014-11-10,037833100,US0378331005,AAPL,0.52
100258,2014-11-11,037833100,US0378331005,AAPL,0.52
100258,2014-11-12,037833100,US0378331005,AAPL,0.04
100258,2014-11-13,037833100,US0378331005,AAPL,0.06
100258,2014-11-14,037833100,US0378331005,AAPL,0.06
100258,2014-11-17,037833100,US0378331005,AAPL,0.12
100258,2014-11-18,037833100,US0378331005,AAPL,0.08
100258,2014-11-19,037833100,US0378331005,AAPL,0.09
100258,2014-11-20,037833100,US0378331005,AAPL,0.1
100258,2014-11-21,037833100,US0378331005,AAPL,0.1
100258,2014-11-24,037833100,US0378331005,AAPL,0.14
100258,2014-11-25,037833100,US0378331005,AAPL,0.19
100258,2014-11-26,037833100,US0378331005,AAPL,0.36
100258,2014-11-27,037833100,US0378331005,AAPL,0.36
100258,2014-11-28,037833100,US0378331005,AAPL,0.33
100258,2014-12-01,037833100,US0378331005,AAPL,0.31
100258,2014-12-02,037833100,US0378331005,AAPL,0.31
100258,2014-12-03,037833100,US0378331005,AAPL,0.32
100258,2014-12-04,037833100,US0378331005,AAPL,0.37
100258,2014-12-05,037833100,US0378331005,AAPL,0.37
100258,2014-12-08,037833100,US0378331005,AAPL,0.44
100258,2014-12-09,037833100,US0378331005,AAPL,0.35
100258,2014-12-10,037833100,US0378331005,AAPL,0.27
100258,2014-12-11,037833100,US0378331005,AAPL,0.03
100258,2014-12-12,037833100,US0378331005,AAPL,0.03
100258,2014-12-15,037833100,US0378331005,AAPL,0.02
100258,2014-12-16,037833100,US0378331005,AAPL,0.18
100258,2014-12-17,037833100,US0378331005,AAPL,0.1
100258,2014-12-18,037833100,US0378331005,AAPL,0.19
100258,2014-12-19,037833100,US0378331005,AAPL,0.12
100258,2014-12-22,037833100,US0378331005,AAPL,0.06
100258,2014-12-23,037833100,US0378331005,AAPL,0.0
100258,2014-12-24,037833100,US0378331005,AAPL,0.03
100258,2014-12-25,037833100,US0378331005,AAPL,0.03
100258,2014-12-26,037833100,US0378331005,AAPL,0.05
100258,2014-12-29,037833100,US0378331005,AAPL,0.04
100258,2014-12-30,037833100,US0378331005,AAPL,0.04
100258,2014-12-31,037833100,US0378331005,AAPL,0.03
100258,2016-01-01,037833100,US0378331005,AAPL,0.14
100258,2016-01-04,037833100,US0378331005,AAPL,0.16
100258,2016-01-05,037833100,US0378331005,AAPL,0.14
100258,2016-01-06,037833100,US0378331005,AAPL,0.17
100258,2016-01-07,037833100,US0378331005,AAPL,0.22
100258,2016-01-08,037833100,US0378331005,AAPL,0.18
100258,2016-01-11,037833100,US0378331005,AAPL,0.19
100258,2016-01-12,037833100,US0378331005,AAPL,0.17
100258,2016-01-13,037833100,US0378331005,AAPL,0.26
100258,2016-01-14,037833100,US0378331005,AAPL,0.15
100258,2016-01-15,037833100,US0378331005,AAPL,0.13
100258,2016-01-18,037833100,US0378331005,AAPL,0.13
100258,2016-01-19,037833100,US0378331005,AAPL,0.27
100258,2016-01-20,037833100,US0378331005,AAPL,0.2
100258,2016-01-21,037833100,US0378331005,AAPL,0.44
100258,2016-01-22,037833100,US0378331005,AAPL,0.27
100258,2016-01-25,037833100,US0378331005,AAPL,0.23
100258,2016-01-26,037833100,US0378331005,AAPL,0.16
100258,2016-01-27,037833100,US0378331005,AAPL,0.08
100258,2016-01-28,037833100,US0378331005,AAPL,0.11
100258,2016-01-29,037833100,US0378331005,AAPL,0.12
100258,2016-02-01,037833100,US0378331005,AAPL,0.22
100258,2016-02-02,037833100,US0378331005,AAPL,0.27
100258,2016-02-03,037833100,US0378331005,AAPL,0.25
100258,2016-02-04,037833100,US0378331005,AAPL,0.22
100258,2016-02-05,037833100,US0378331005,AAPL,0.38
100258,2016-02-08,037833100,US0378331005,AAPL,0.41
100258,2016-02-09,037833100,US0378331005,AAPL,0.06
100258,2016-02-10,037833100,US0378331005,AAPL,0.04
100258,2016-02-11,037833100,US0378331005,AAPL,0.06
100258,2016-02-12,037833100,US0378331005,AAPL,0.2
100258,2016-02-15,037833100,US0378331005,AAPL,0.2
100258,2016-02-16,037833100,US0378331005,AAPL,0.12
100258,2016-02-17,037833100,US0378331005,AAPL,0.12
100258,2016-02-18,037833100,US0378331005,AAPL,0.05
100258,2016-02-19,037833100,US0378331005,AAPL,0.1
100258,2016-02-22,037833100,US0378331005,AAPL,0.1
100258,2016-02-23,037833100,US0378331005,AAPL,0.04
100258,2016-02-24,037833100,US0378331005,AAPL,0.03
100258,2016-02-25,037833100,US0378331005,AAPL,0.07
100258,2016-02-26,037833100,US0378331005,AAPL,0.13
100258,2016-02-29,037833100,US0378331005,AAPL,0.12
100258,2016-03-01,037833100,US0378331005,AAPL,0.13
100258,2016-03-02,037833100,US0378331005,AAPL,0.13
100258,2016-03-03,037833100,US0378331005,AAPL,0.1
100258,2016-03-04,037833100,US0378331005,AAPL,0.08
